lwin11,index_date,name,vintage,producer,lwin7,region
10123742018,Jul-22,"Chateau Leoville Las Cases 2eme Cru Classe, Saint-Julien",2018,Chateau Leoville Las Cases,1012374,Bordeaux
10123871990,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",1990,Chateau Leoville Poyferre,1012387,Bordeaux
10123872019,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2019,Chateau Leoville Poyferre,1012387,Bordeaux
10123872010,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2010,Chateau Leoville Poyferre,1012387,Bordeaux
10123872011,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2011,Chateau Leoville Poyferre,1012387,Bordeaux
10123872012,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2012,Chateau Leoville Poyferre,1012387,Bordeaux
10123872013,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2013,Chateau Leoville Poyferre,1012387,Bordeaux
10123872014,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2014,Chateau Leoville Poyferre,1012387,Bordeaux
10123872015,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2015,Chateau Leoville Poyferre,1012387,Bordeaux
10123872016,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2016,Chateau Leoville Poyferre,1012387,Bordeaux
10123872017,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2017,Chateau Leoville Poyferre,1012387,Bordeaux
10123872018,Jul-22,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2018,Chateau Leoville Poyferre,1012387,Bordeaux
10825552007,Jul-22,"Louis Roederer, Cristal Rose",2007,Louis Roederer,1082555,Champagne
10825552008,Jul-22,"Louis Roederer, Cristal Rose",2008,Louis Roederer,1082555,Champagne
10825552012,Jul-22,"Louis Roederer, Cristal Rose",2012,Louis Roederer,1082555,Champagne
10825552013,Jul-22,"Louis Roederer, Cristal Rose",2013,Louis Roederer,1082555,Champagne
10825422006,Jul-22,"Louis Roederer, Cristal",2006,Louis Roederer,1082542,Champagne
10825422007,Jul-22,"Louis Roederer, Cristal",2007,Louis Roederer,1082542,Champagne
10825422008,Jul-22,"Louis Roederer, Cristal",2008,Louis Roederer,1082542,Champagne
10825422009,Jul-22,"Louis Roederer, Cristal",2009,Louis Roederer,1082542,Champagne
10825422012,Jul-22,"Louis Roederer, Cristal",2012,Louis Roederer,1082542,Champagne
10825422013,Jul-22,"Louis Roederer, Cristal",2013,Louis Roederer,1082542,Champagne
10125762019,Jul-22,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2019,Chateau Lynch-Bages,1012576,Bordeaux
10125762010,Jul-22,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2010,Chateau Lynch-Bages,1012576,Bordeaux
10125762011,Jul-22,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2011,Chateau Lynch-Bages,1012576,Bordeaux
10125762012,Jul-22,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2012,Chateau Lynch-Bages,1012576,Bordeaux
10125762013,Jul-22,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2013,Chateau Lynch-Bages,1012576,Bordeaux
10125762014,Jul-22,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2014,Chateau Lynch-Bages,1012576,Bordeaux
10125762015,Jul-22,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2015,Chateau Lynch-Bages,1012576,Bordeaux
10125762016,Jul-22,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2016,Chateau Lynch-Bages,1012576,Bordeaux
10125762017,Jul-22,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2017,Chateau Lynch-Bages,1012576,Bordeaux
10125762018,Jul-22,"Chateau Lynch-Bages 5eme Cru Classe, Pauillac",2018,Chateau Lynch-Bages,1012576,Bordeaux
10127811990,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",1990,Chateau Margaux,1012781,Bordeaux
10127811996,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",1996,Chateau Margaux,1012781,Bordeaux
10127812000,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2000,Chateau Margaux,1012781,Bordeaux
10127812019,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2019,Chateau Margaux,1012781,Bordeaux
10127812010,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2010,Chateau Margaux,1012781,Bordeaux
10127812011,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2011,Chateau Margaux,1012781,Bordeaux
10127812012,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2012,Chateau Margaux,1012781,Bordeaux
10127812013,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2013,Chateau Margaux,1012781,Bordeaux
10127812014,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2014,Chateau Margaux,1012781,Bordeaux
10127812015,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2015,Chateau Margaux,1012781,Bordeaux
10127812016,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2016,Chateau Margaux,1012781,Bordeaux
10127812017,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2017,Chateau Margaux,1012781,Bordeaux
10127812018,Jul-22,"Chateau Margaux Premier Cru Classe, Margaux",2018,Chateau Margaux,1012781,Bordeaux
11607432009,Jul-22,"Masseto, Toscana",2009,Masseto,1160743,Tuscany
11607432010,Jul-22,"Masseto, Toscana",2010,Masseto,1160743,Tuscany
11607432011,Jul-22,"Masseto, Toscana",2011,Masseto,1160743,Tuscany
11607432012,Jul-22,"Masseto, Toscana",2012,Masseto,1160743,Tuscany
11607432013,Jul-22,"Masseto, Toscana",2013,Masseto,1160743,Tuscany
11607432014,Jul-22,"Masseto, Toscana",2014,Masseto,1160743,Tuscany
11607432015,Jul-22,"Masseto, Toscana",2015,Masseto,1160743,Tuscany
11607432016,Jul-22,"Masseto, Toscana",2016,Masseto,1160743,Tuscany
11607432017,Jul-22,"Masseto, Toscana",2017,Masseto,1160743,Tuscany
11607432018,Jul-22,"Masseto, Toscana",2018,Masseto,1160743,Tuscany
10131791989,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",1989,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131791990,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",1990,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792000,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2000,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792019,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2019,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792010,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2010,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792011,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2011,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792012,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2012,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792013,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2013,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792014,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2014,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792015,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2015,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792016,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2016,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792017,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2017,Chateau La Mission Haut-Brion,1013179,Bordeaux
10131792018,Jul-22,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2018,Chateau La Mission Haut-Brion,1013179,Bordeaux
10826722003,Jul-22,"Dom Perignon, Rose",2003,Dom Perignon,1082672,Champagne
10826722004,Jul-22,"Dom Perignon, Rose",2004,Dom Perignon,1082672,Champagne
10826722005,Jul-22,"Dom Perignon, Rose",2005,Dom Perignon,1082672,Champagne
10826722006,Jul-22,"Dom Perignon, Rose",2006,Dom Perignon,1082672,Champagne
10826562005,Jul-22,Dom Perignon,2005,Dom Perignon,1082656,Champagne
10826562006,Jul-22,Dom Perignon,2006,Dom Perignon,1082656,Champagne
10826562008,Jul-22,Dom Perignon,2008,Dom Perignon,1082656,Champagne
10826562009,Jul-22,Dom Perignon,2009,Dom Perignon,1082656,Champagne
10826562010,Jul-22,Dom Perignon,2010,Dom Perignon,1082656,Champagne
10826562012,Jul-22,Dom Perignon,2012,Dom Perignon,1082656,Champagne
10132961990,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",1990,Chateau Montrose,1013296,Bordeaux
10132962019,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2019,Chateau Montrose,1013296,Bordeaux
10132962010,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2010,Chateau Montrose,1013296,Bordeaux
10132962011,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2011,Chateau Montrose,1013296,Bordeaux
10132962012,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2012,Chateau Montrose,1013296,Bordeaux
10132962013,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2013,Chateau Montrose,1013296,Bordeaux
10132962014,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2014,Chateau Montrose,1013296,Bordeaux
10132962015,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2015,Chateau Montrose,1013296,Bordeaux
10132962016,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2016,Chateau Montrose,1013296,Bordeaux
10132962017,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2017,Chateau Montrose,1013296,Bordeaux
10132962018,Jul-22,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2018,Chateau Montrose,1013296,Bordeaux
10135441998,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",1998,Chateau Mouton Rothschild,1013544,Bordeaux
10135442000,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2000,Chateau Mouton Rothschild,1013544,Bordeaux
10135442019,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2019,Chateau Mouton Rothschild,1013544,Bordeaux
10135442010,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2010,Chateau Mouton Rothschild,1013544,Bordeaux
10135442011,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2011,Chateau Mouton Rothschild,1013544,Bordeaux
10135442012,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2012,Chateau Mouton Rothschild,1013544,Bordeaux
10135442013,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2013,Chateau Mouton Rothschild,1013544,Bordeaux
10135442014,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2014,Chateau Mouton Rothschild,1013544,Bordeaux
10135442015,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2015,Chateau Mouton Rothschild,1013544,Bordeaux
10135442016,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2016,Chateau Mouton Rothschild,1013544,Bordeaux
10135442017,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2017,Chateau Mouton Rothschild,1013544,Bordeaux
10135442018,Jul-22,"Chateau Mouton Rothschild Premier Cru Classe, Pauillac",2018,Chateau Mouton Rothschild,1013544,Bordeaux
11226622009,Jul-22,"Opus One, Napa Valley",2009,Opus One,1122662,California
11226622010,Jul-22,"Opus One, Napa Valley",2010,Opus One,1122662,California
11226622011,Jul-22,"Opus One, Napa Valley",2011,Opus One,1122662,California
11226622012,Jul-22,"Opus One, Napa Valley",2012,Opus One,1122662,California
11226622013,Jul-22,"Opus One, Napa Valley",2013,Opus One,1122662,California
11226622014,Jul-22,"Opus One, Napa Valley",2014,Opus One,1122662,California
11226622015,Jul-22,"Opus One, Napa Valley",2015,Opus One,1122662,California
11226622016,Jul-22,"Opus One, Napa Valley",2016,Opus One,1122662,California
11226622017,Jul-22,"Opus One, Napa Valley",2017,Opus One,1122662,California
11226622018,Jul-22,"Opus One, Napa Valley",2018,Opus One,1122662,California
11020242009,Jul-22,"Ornellaia, Bolgheri",2009,Ornellaia,1102024,Tuscany
11020242010,Jul-22,"Ornellaia, Bolgheri",2010,Ornellaia,1102024,Tuscany
11020242011,Jul-22,"Ornellaia, Bolgheri",2011,Ornellaia,1102024,Tuscany
11020242012,Jul-22,"Ornellaia, Bolgheri",2012,Ornellaia,1102024,Tuscany
11020242013,Jul-22,"Ornellaia, Bolgheri",2013,Ornellaia,1102024,Tuscany
11020242014,Jul-22,"Ornellaia, Bolgheri",2014,Ornellaia,1102024,Tuscany
11020242015,Jul-22,"Ornellaia, Bolgheri",2015,Ornellaia,1102024,Tuscany
11020242016,Jul-22,"Ornellaia, Bolgheri",2016,Ornellaia,1102024,Tuscany
11020242017,Jul-22,"Ornellaia, Bolgheri",2017,Ornellaia,1102024,Tuscany
11020242018,Jul-22,"Ornellaia, Bolgheri",2018,Ornellaia,1102024,Tuscany
10136582019,Jul-22,"Chateau Palmer 3eme Cru Classe, Margaux",2019,Chateau Palmer,1013658,Bordeaux
10136582010,Jul-22,"Chateau Palmer 3eme Cru Classe, Margaux",2010,Chateau Palmer,1013658,Bordeaux
10136582011,Jul-22,"Chateau Palmer 3eme Cru Classe, Margaux",2011,Chateau Palmer,1013658,Bordeaux
10136582012,Jul-22,"Chateau Palmer 3eme Cru Classe, Margaux",2012,Chateau Palmer,1013658,Bordeaux
10136582013,Jul-22,"Chateau Palmer 3eme Cru Classe, Margaux",2013,Chateau Palmer,1013658,Bordeaux
10136582014,Jul-22,"Chateau Palmer 3eme Cru Classe, Margaux",2014,Chateau Palmer,1013658,Bordeaux
10136582015,Jul-22,"Chateau Palmer 3eme Cru Classe, Margaux",2015,Chateau Palmer,1013658,Bordeaux
10136582016,Jul-22,"Chateau Palmer 3eme Cru Classe, Margaux",2016,Chateau Palmer,1013658,Bordeaux
10136582017,Jul-22,"Chateau Palmer 3eme Cru Classe, Margaux",2017,Chateau Palmer,1013658,Bordeaux
10136582018,Jul-22,"Chateau Palmer 3eme Cru Classe, Margaux",2018,Chateau Palmer,1013658,Bordeaux
10136902019,Jul-22,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2019,Chateau Pape Clement,1013690,Bordeaux
10136902010,Jul-22,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2010,Chateau Pape Clement,1013690,Bordeaux
10136902011,Jul-22,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2011,Chateau Pape Clement,1013690,Bordeaux
10136902012,Jul-22,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2012,Chateau Pape Clement,1013690,Bordeaux
10136902013,Jul-22,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2013,Chateau Pape Clement,1013690,Bordeaux
10136902014,Jul-22,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2014,Chateau Pape Clement,1013690,Bordeaux
10136902015,Jul-22,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2015,Chateau Pape Clement,1013690,Bordeaux
10136902016,Jul-22,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2016,Chateau Pape Clement,1013690,Bordeaux
10136902017,Jul-22,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2017,Chateau Pape Clement,1013690,Bordeaux
10136902018,Jul-22,"Chateau Pape Clement Cru Classe, Pessac-Leognan",2018,Chateau Pape Clement,1013690,Bordeaux
11135632010,Jul-22,"Paul Jaboulet Aine, Hermitage, La Chapelle Rouge",2010,Paul Jaboulet Aine,1113563,Rhone
11135632011,Jul-22,"Paul Jaboulet Aine, Hermitage, La Chapelle Rouge",2011,Paul Jaboulet Aine,1113563,Rhone
11135632012,Jul-22,"Paul Jaboulet Aine, Hermitage, La Chapelle Rouge",2012,Paul Jaboulet Aine,1113563,Rhone
11135632013,Jul-22,"Paul Jaboulet Aine, Hermitage, La Chapelle Rouge",2013,Paul Jaboulet Aine,1113563,Rhone
11135632014,Jul-22,"Paul Jaboulet Aine, Hermitage, La Chapelle Rouge",2014,Paul Jaboulet Aine,1113563,Rhone
11135632015,Jul-22,"Paul Jaboulet Aine, Hermitage, La Chapelle Rouge",2015,Paul Jaboulet Aine,1113563,Rhone
11135632016,Jul-22,"Paul Jaboulet Aine, Hermitage, La Chapelle Rouge",2016,Paul Jaboulet Aine,1113563,Rhone
11135632017,Jul-22,"Paul Jaboulet Aine, Hermitage, La Chapelle Rouge",2017,Paul Jaboulet Aine,1113563,Rhone
11135632018,Jul-22,"Paul Jaboulet Aine, Hermitage, La Chapelle Rouge",2018,Paul Jaboulet Aine,1113563,Rhone
11135632019,Jul-22,"Paul Jaboulet Aine, Hermitage, La Chapelle Rouge",2019,Paul Jaboulet Aine,1113563,Rhone
10138502000,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2000,Chateau Pavie,1013850,Bordeaux
10138502019,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2019,Chateau Pavie,1013850,Bordeaux
10138502010,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2010,Chateau Pavie,1013850,Bordeaux
10138502011,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2011,Chateau Pavie,1013850,Bordeaux
10138502012,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2012,Chateau Pavie,1013850,Bordeaux
10138502013,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2013,Chateau Pavie,1013850,Bordeaux
10138502014,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2014,Chateau Pavie,1013850,Bordeaux
10138502015,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2015,Chateau Pavie,1013850,Bordeaux
10138502016,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2016,Chateau Pavie,1013850,Bordeaux
10138502017,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2017,Chateau Pavie,1013850,Bordeaux
10138502018,Jul-22,"Chateau Pavie Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2018,Chateau Pavie,1013850,Bordeaux
10138922019,Jul-22,"Pavillon Rouge du Chateau Margaux, Margaux",2019,Chateau Margaux,1013892,Bordeaux
10138922010,Jul-22,"Pavillon Rouge du Chateau Margaux, Margaux",2010,Chateau Margaux,1013892,Bordeaux
10138922011,Jul-22,"Pavillon Rouge du Chateau Margaux, Margaux",2011,Chateau Margaux,1013892,Bordeaux
10138922012,Jul-22,"Pavillon Rouge du Chateau Margaux, Margaux",2012,Chateau Margaux,1013892,Bordeaux
10138922013,Jul-22,"Pavillon Rouge du Chateau Margaux, Margaux",2013,Chateau Margaux,1013892,Bordeaux
10138922014,Jul-22,"Pavillon Rouge du Chateau Margaux, Margaux",2014,Chateau Margaux,1013892,Bordeaux
10138922015,Jul-22,"Pavillon Rouge du Chateau Margaux, Margaux",2015,Chateau Margaux,1013892,Bordeaux
10138922016,Jul-22,"Pavillon Rouge du Chateau Margaux, Margaux",2016,Chateau Margaux,1013892,Bordeaux
10138922017,Jul-22,"Pavillon Rouge du Chateau Margaux, Margaux",2017,Chateau Margaux,1013892,Bordeaux
10138922018,Jul-22,"Pavillon Rouge du Chateau Margaux, Margaux",2018,Chateau Margaux,1013892,Bordeaux
10042852008,Jul-22,"Penfolds, Grange, South Australia",2008,Penfolds,1004285,South Australia
10042852009,Jul-22,"Penfolds, Grange, South Australia",2009,Penfolds,1004285,South Australia
10042852010,Jul-22,"Penfolds, Grange, South Australia",2010,Penfolds,1004285,South Australia
10042852011,Jul-22,"Penfolds, Grange, South Australia",2011,Penfolds,1004285,South Australia
10042852012,Jul-22,"Penfolds, Grange, South Australia",2012,Penfolds,1004285,South Australia
10042852013,Jul-22,"Penfolds, Grange, South Australia",2013,Penfolds,1004285,South Australia
10042852014,Jul-22,"Penfolds, Grange, South Australia",2014,Penfolds,1004285,South Australia
10042852015,Jul-22,"Penfolds, Grange, South Australia",2015,Penfolds,1004285,South Australia
10042852016,Jul-22,"Penfolds, Grange, South Australia",2016,Penfolds,1004285,South Australia
10042852017,Jul-22,"Penfolds, Grange, South Australia",2017,Penfolds,1004285,South Australia
10827312012,Jul-22,"Perrier Jouet, Belle Epoque",2012,Perrier Jouet,1082731,Champagne
10827312013,Jul-22,"Perrier Jouet, Belle Epoque",2013,Perrier Jouet,1082731,Champagne
10140042019,Jul-22,"Le Petit Mouton de Mouton Rothschild, Pauillac",2019,Chateau Mouton Rothschild,1014004,Bordeaux
10140042010,Jul-22,"Le Petit Mouton de Mouton Rothschild, Pauillac",2010,Chateau Mouton Rothschild,1014004,Bordeaux
10140042011,Jul-22,"Le Petit Mouton de Mouton Rothschild, Pauillac",2011,Chateau Mouton Rothschild,1014004,Bordeaux
10140042012,Jul-22,"Le Petit Mouton de Mouton Rothschild, Pauillac",2012,Chateau Mouton Rothschild,1014004,Bordeaux
10140042013,Jul-22,"Le Petit Mouton de Mouton Rothschild, Pauillac",2013,Chateau Mouton Rothschild,1014004,Bordeaux
10140042014,Jul-22,"Le Petit Mouton de Mouton Rothschild, Pauillac",2014,Chateau Mouton Rothschild,1014004,Bordeaux
10140042015,Jul-22,"Le Petit Mouton de Mouton Rothschild, Pauillac",2015,Chateau Mouton Rothschild,1014004,Bordeaux
10140042016,Jul-22,"Le Petit Mouton de Mouton Rothschild, Pauillac",2016,Chateau Mouton Rothschild,1014004,Bordeaux
10140042017,Jul-22,"Le Petit Mouton de Mouton Rothschild, Pauillac",2017,Chateau Mouton Rothschild,1014004,Bordeaux
10140042018,Jul-22,"Le Petit Mouton de Mouton Rothschild, Pauillac",2018,Chateau Mouton Rothschild,1014004,Bordeaux
10140331989,Jul-22,"Petrus, Pomerol",1989,Petrus,1014033,Bordeaux
10140331990,Jul-22,"Petrus, Pomerol",1990,Petrus,1014033,Bordeaux
10140331995,Jul-22,"Petrus, Pomerol",1995,Petrus,1014033,Bordeaux
10140331998,Jul-22,"Petrus, Pomerol",1998,Petrus,1014033,Bordeaux
10140332000,Jul-22,"Petrus, Pomerol",2000,Petrus,1014033,Bordeaux
10140332019,Jul-22,"Petrus, Pomerol",2019,Petrus,1014033,Bordeaux
10140332010,Jul-22,"Petrus, Pomerol",2010,Petrus,1014033,Bordeaux
10140332011,Jul-22,"Petrus, Pomerol",2011,Petrus,1014033,Bordeaux
10140332012,Jul-22,"Petrus, Pomerol",2012,Petrus,1014033,Bordeaux
10140332013,Jul-22,"Petrus, Pomerol",2013,Petrus,1014033,Bordeaux
10140332014,Jul-22,"Petrus, Pomerol",2014,Petrus,1014033,Bordeaux
10140332015,Jul-22,"Petrus, Pomerol",2015,Petrus,1014033,Bordeaux
10140332016,Jul-22,"Petrus, Pomerol",2016,Petrus,1014033,Bordeaux
10140332017,Jul-22,"Petrus, Pomerol",2017,Petrus,1014033,Bordeaux
10140332018,Jul-22,"Petrus, Pomerol",2018,Petrus,1014033,Bordeaux
13117702008,Jul-22,"Philipponnat, Clos des Goisses",2008,Philipponnat,1311770,Champagne
13117702009,Jul-22,"Philipponnat, Clos des Goisses",2009,Philipponnat,1311770,Champagne
13117702010,Jul-22,"Philipponnat, Clos des Goisses",2010,Philipponnat,1311770,Champagne
13117702011,Jul-22,"Philipponnat, Clos des Goisses",2011,Philipponnat,1311770,Champagne
10141632019,Jul-22,"Chateau Pichon Baron 2eme Cru Classe, Pauillac",2019,Chateau Pichon Baron,1014163,Bordeaux
10141632010,Jul-22,"Chateau Pichon Baron 2eme Cru Classe, Pauillac",2010,Chateau Pichon Baron,1014163,Bordeaux
10141632011,Jul-22,"Chateau Pichon Baron 2eme Cru Classe, Pauillac",2011,Chateau Pichon Baron,1014163,Bordeaux
10141632012,Jul-22,"Chateau Pichon Baron 2eme Cru Classe, Pauillac",2012,Chateau Pichon Baron,1014163,Bordeaux
10141632013,Jul-22,"Chateau Pichon Baron 2eme Cru Classe, Pauillac",2013,Chateau Pichon Baron,1014163,Bordeaux
